n1,r1,n2,r2,delta,ratio
1024,2,4096,4,0.36,0.901224479
1024,2,4096,4,0.38,0.895626811
1024,2,4096,4,0.4,0.889959173
1024,2,4096,4,0.42,0.908993656
1024,2,4096,4,0.44,0.905043227
1024,2,4096,4,0.46,0.907001559
1024,2,4096,4,0.48,0.905092395
1024,2,4096,4,0.5,0.868833747
1024,2,4096,4,0.52,0.896245338
1024,2,4096,4,0.54,0.835349595
1024,2,4096,4,0.56,0.834493126
1024,2,4096,4,0.58,0.835040806
1024,2,4096,4,0.6,0.882846755
1024,2,4096,4,0.62,0.880223424
1024,2,4096,4,0.64,0.902418903
1024,2,4096,4,0.66,0.968601179
1024,2,4096,4,0.68,0.947429836
1024,2,4096,4,0.7,0.936844164
1024,2,4096,4,0.72,0.969102348
1024,2,4096,4,0.74,0.897802503
1024,2,4096,4,0.76,0.911645957
1024,2,4096,4,0.78,0.955888761
1024,2,4096,4,0.8,0.891963994
1024,2,4096,4,0.82,0.898190053
1024,2,4096,4,0.84,0.899683924
1024,2,4096,4,0.86,0.876946595
1024,2,4096,4,0.88,0.876580141
1024,2,4096,4,0.9,0.937997364
1024,2,4096,4,0.92,0.883477685
1024,2,4096,4,0.94,0.904210078
1024,2,4096,4,0.96,0.9520265
1024,2,4096,4,0.98,0.89017885
1024,2,4096,4,1,0.833632643
1024,2,4096,5,0.02,1.240541041
1024,2,4096,5,0.04,1.067540419
1024,2,4096,5,0.06,0.946229008
1024,2,4096,5,0.08,0.981367486
1024,2,4096,5,0.1,0.934296738
1024,2,4096,5,0.12,0.917824385
1024,2,4096,5,0.14,0.915411996
1024,2,4096,5,0.16,0.894093985
1024,2,4096,5,0.18,0.897825755
1024,2,4096,5,0.2,0.903342
1024,2,4096,5,0.22,0.902479857
1024,2,4096,5,0.24,0.947915674
1024,2,4096,5,0.26,0.972411505
1024,2,4096,5,0.28,0.998219613
1024,2,4096,5,0.3,0.912261813
1024,2,4096,5,0.32,0.887760885
1024,2,4096,5,0.34,0.936735071
1024,2,4096,5,0.36,0.884225398
1024,2,4096,5,0.38,0.888511902
1024,2,4096,5,0.4,0.893458544
1024,2,4096,5,0.42,0.923953723
1024,2,4096,5,0.44,0.918008684
1024,2,4096,5,0.46,0.92080027
1024,2,4096,5,0.48,0.922214034
1024,2,4096,5,0.5,0.917164281
1024,2,4096,5,0.52,0.95291454
1024,2,4096,5,0.54,0.901067392
1024,2,4096,5,0.56,0.896969294
1024,2,4096,5,0.58,0.895961777
1024,2,4096,5,0.6,0.909566321
1024,2,4096,5,0.62,0.923639987
1024,2,4096,5,0.64,0.946229008
1024,2,4096,5,0.66,0.975882909
1024,2,4096,5,0.68,0.983970336
1024,2,4096,5,0.7,0.95566434
1024,2,4096,5,0.72,0.963077815
1024,2,4096,5,0.74,0.919412801
1024,2,4096,5,0.76,0.954753594
1024,2,4096,5,0.78,0.973150171
1024,2,4096,5,0.8,0.931164192
1024,2,4096,5,0.82,0.960688348
1024,2,4096,5,0.84,0.976131752
1024,2,4096,5,0.86,0.932622324
1024,2,4096,5,0.88,0.961427383
1024,2,4096,5,0.9,0.976503734
1024,2,4096,5,0.92,0.932804423
1024,2,4096,5,0.94,0.961519719
1024,2,4096,5,0.96,0.97655022
1024,2,4096,5,0.98,0.932827183
1024,2,4096,5,1,0.892851987
1024,2,4096,8,0.02,1.306366911
1024,2,4096,8,0.04,1.121013654
1024,2,4096,8,0.06,0.997865804
1024,2,4096,8,0.08,1.02656127
1024,2,4096,8,0.1,0.987845495
1024,2,4096,8,0.12,0.985651804
1024,2,4096,8,0.14,0.983493495
1024,2,4096,8,0.16,0.92580064
1024,2,4096,8,0.18,0.933207045
1024,2,4096,8,0.2,0.954986438
1024,2,4096,8,0.22,0.92647938
1024,2,4096,8,0.24,0.988566785
1024,2,4096,8,0.26,1.022039995
1024,2,4096,8,0.28,1.045470894
1024,2,4096,8,0.3,0.9886604
1024,2,4096,8,0.32,0.942573016
1024,2,4096,8,0.34,1.007151255
1024,2,4096,8,0.36,0.960089553
1024,2,4096,8,0.38,0.95873426
1024,2,4096,8,0.4,0.968408511
1024,2,4096,8,0.42,0.980851678
1024,2,4096,8,0.44,0.976396929
1024,2,4096,8,0.46,0.968219682
1024,2,4096,8,0.48,0.986835122
1024,2,4096,8,0.5,0.956933867
1024,2,4096,8,0.52,0.992291703
1024,2,4096,8,0.54,0.941986281
1024,2,4096,8,0.56,0.949656177
1024,2,4096,8,0.58,0.95462198
1024,2,4096,8,0.6,0.973588501
1024,2,4096,8,0.62,0.975137978
1024,2,4096,8,0.64,0.994183642
1024,2,4096,8,0.66,1.014640096
1024,2,4096,8,0.68,1.031005259
1024,2,4096,8,0.7,1.031005259
1024,2,4096,8,0.72,1.014640096
1024,2,4096,8,0.74,0.984493743
1024,2,4096,8,0.76,0.991198106
1024,2,4096,8,0.78,1.035040504
1024,2,4096,8,0.8,0.986723053
1024,2,4096,8,0.82,1.015631924
1024,2,4096,8,0.84,1.023200335
1024,2,4096,8,0.86,0.969565761
1024,2,4096,8,0.88,0.967616931
1024,2,4096,8,0.9,1.0068718
1024,2,4096,8,0.92,0.950231383
1024,2,4096,8,0.94,0.973514201
1024,2,4096,8,0.96,0.98570117
1024,2,4096,8,0.98,0.93867814
1024,2,4096,8,1,0.868990146
1024,2,4096,10,0.02,1.425606571
1024,2,4096,10,0.04,1.214405597
1024,2,4096,10,0.06,1.099549164
1024,2,4096,10,0.08,1.120436739
1024,2,4096,10,0.1,1.063714245
1024,2,4096,10,0.12,1.053460277
1024,2,4096,10,0.14,1.006734217
1024,2,4096,10,0.16,0.990754308
1024,2,4096,10,0.18,0.973397296
1024,2,4096,10,0.2,0.968503803
1024,2,4096,10,0.22,0.993990745
1024,2,4096,10,0.24,1.037836926
1024,2,4096,10,0.26,1.068346129
1024,2,4096,10,0.28,1.091671727
1024,2,4096,10,0.3,1.036176945
1024,2,4096,10,0.32,1.008261866
1024,2,4096,10,0.34,1.058040539
1024,2,4096,10,0.36,0.994934706
1024,2,4096,10,0.38,0.994571193
1024,2,4096,10,0.4,1.02712377
1024,2,4096,10,0.42,1.0489195
1024,2,4096,10,0.44,1.017749759
1024,2,4096,10,0.46,1.012942574
1024,2,4096,10,0.48,1.017289967
1024,2,4096,10,0.5,1.002234936
1024,2,4096,10,0.52,1.033671521
1024,2,4096,10,0.54,0.976457738
1024,2,4096,10,0.56,0.98530969
1024,2,4096,10,0.58,0.974450756
1024,2,4096,10,0.6,0.997662593
1024,2,4096,10,0.62,1.004646924
1024,2,4096,10,0.64,1.035236355
1024,2,4096,10,0.66,1.085466449
1024,2,4096,10,0.68,1.076779059
1024,2,4096,10,0.7,1.094382454
1024,2,4096,10,0.72,1.088552758
1024,2,4096,10,0.74,1.025737638
1024,2,4096,10,0.76,1.046342302
1024,2,4096,10,0.78,1.057068018
1024,2,4096,10,0.8,1.006984089
1024,2,4096,10,0.82,1.036612007
1024,2,4096,10,0.84,1.052109687
1024,2,4096,10,0.86,1.004657117
1024,2,4096,10,0.88,1.035289528
1024,2,4096,10,0.9,1.044233216
1024,2,4096,10,0.92,1.000900123
1024,2,4096,10,0.94,1.033462425
1024,2,4096,10,0.96,1.050506571
1024,2,4096,10,0.98,1.003896898
1024,2,4096,10,1,0.961282503
1024,2,4096,16,0.02,1.595903496
1024,2,4096,16,0.04,1.335411873
1024,2,4096,16,0.06,1.191043022
1024,2,4096,16,0.08,1.22091244
1024,2,4096,16,0.1,1.150217404
1024,2,4096,16,0.12,1.130302469
1024,2,4096,16,0.14,1.142143895
1024,2,4096,16,0.16,1.118858597
1024,2,4096,16,0.18,1.125210826
1024,2,4096,16,0.2,1.143453693
1024,2,4096,16,0.22,1.127081218
1024,2,4096,16,0.24,1.181293537
1024,2,4096,16,0.26,1.208932206
1024,2,4096,16,0.28,1.281918058
1024,2,4096,16,0.3,1.17209461
1024,2,4096,16,0.32,1.128917082
1024,2,4096,16,0.34,1.191984558
1024,2,4096,16,0.36,1.12554234
1024,2,4096,16,0.38,1.141948646
1024,2,4096,16,0.4,1.137581432
1024,2,4096,16,0.42,1.182058861
1024,2,4096,16,0.44,1.15909912
1024,2,4096,16,0.46,1.178636324
1024,2,4096,16,0.48,1.166224785
1024,2,4096,16,0.5,1.131754123
1024,2,4096,16,0.52,1.183026962
1024,2,4096,16,0.54,1.12082318
1024,2,4096,16,0.56,1.12884514
1024,2,4096,16,0.58,1.112542459
1024,2,4096,16,0.6,1.132775509
1024,2,4096,16,0.62,1.141805154
1024,2,4096,16,0.64,1.177145909
1024,2,4096,16,0.66,1.217924201
1024,2,4096,16,0.68,1.228545087
1024,2,4096,16,0.7,1.221824792
1024,2,4096,16,0.72,1.230495382
1024,2,4096,16,0.74,1.158442048
1024,2,4096,16,0.76,1.186007564
1024,2,4096,16,0.78,1.218155636
1024,2,4096,16,0.8,1.164348441
1024,2,4096,16,0.82,1.188957438
1024,2,4096,16,0.84,1.21959831
1024,2,4096,16,0.86,1.153767512
1024,2,4096,16,0.88,1.189324776
1024,2,4096,16,0.9,1.20201362
1024,2,4096,16,0.92,1.151032029
1024,2,4096,16,0.94,1.189386162
1024,2,4096,16,0.96,1.213887256
1024,2,4096,16,0.98,1.151047406
1024,2,4096,16,1,1.093594048
1024,2,4096,20,0.02,1.756122545
1024,2,4096,20,0.04,1.46804661
1024,2,4096,20,0.06,1.308682615
1024,2,4096,20,0.08,1.35251036
1024,2,4096,20,0.1,1.284758113
1024,2,4096,20,0.12,1.264510518
1024,2,4096,20,0.14,1.244589497
1024,2,4096,20,0.16,1.2200496
1024,2,4096,20,0.18,1.224987213
1024,2,4096,20,0.2,1.234866142
1024,2,4096,20,0.22,1.225142786
1024,2,4096,20,0.24,1.282329301
1024,2,4096,20,0.26,1.310539212
1024,2,4096,20,0.28,1.34026037
1024,2,4096,20,0.3,1.278540213
1024,2,4096,20,0.32,1.251403816
1024,2,4096,20,0.34,1.321023526
1024,2,4096,20,0.36,1.235466349
1024,2,4096,20,0.38,1.245636318
1024,2,4096,20,0.4,1.244630011
1024,2,4096,20,0.42,1.283000942
1024,2,4096,20,0.44,1.256784892
1024,2,4096,20,0.46,1.267526643
1024,2,4096,20,0.48,1.298839978
1024,2,4096,20,0.5,1.24138264
1024,2,4096,20,0.52,1.288296249
1024,2,4096,20,0.54,1.214446591
1024,2,4096,20,0.56,1.205069577
1024,2,4096,20,0.58,1.216842484
1024,2,4096,20,0.6,1.246567129
1024,2,4096,20,0.62,1.252468768
1024,2,4096,20,0.64,1.299891081
1024,2,4096,20,0.66,1.338266824
1024,2,4096,20,0.68,1.344546491
1024,2,4096,20,0.7,1.350826159
1024,2,4096,20,0.72,1.356408085
1024,2,4096,20,0.74,1.290306326
1024,2,4096,20,0.76,1.32517947
1024,2,4096,20,0.78,1.343332614
1024,2,4096,20,0.8,1.281872952
1024,2,4096,20,0.82,1.31530481
1024,2,4096,20,0.84,1.332792243
1024,2,4096,20,0.86,1.270327947
1024,2,4096,20,0.88,1.303930463
1024,2,4096,20,0.9,1.318770328
1024,2,4096,20,0.92,1.243954567
1024,2,4096,20,0.94,1.284926143
1024,2,4096,20,0.96,1.307745654
1024,2,4096,20,0.98,1.249187389
1024,2,4096,20,1,1.195648608
1024,2,4096,32,0.02,1.759995935
1024,2,4096,32,0.04,1.573232234
1024,2,4096,32,0.06,1.482487804
1024,2,4096,32,0.08,1.551974637
1024,2,4096,32,0.1,1.484379661
1024,2,4096,32,0.12,1.48097219
1024,2,4096,32,0.14,1.469028865
1024,2,4096,32,0.16,1.458392622
1024,2,4096,32,0.18,1.455146113
1024,2,4096,32,0.2,1.476545826
1024,2,4096,32,0.22,1.472787346
1024,2,4096,32,0.24,1.554727676
1024,2,4096,32,0.26,1.580377929
1024,2,4096,32,0.28,1.624567148
1024,2,4096,32,0.3,1.512690997
1024,2,4096,32,0.32,1.484379661
1024,2,4096,32,0.34,1.570101637
1024,2,4096,32,0.36,1.501447691
1024,2,4096,32,0.38,1.505259682
1024,2,4096,32,0.4,1.509119322
1024,2,4096,32,0.42,1.56574956
1024,2,4096,32,0.44,1.523413074
1024,2,4096,32,0.46,1.528467005
1024,2,4096,32,0.48,1.540170376
1024,2,4096,32,0.5,1.501893716
1024,2,4096,32,0.52,1.55375041
1024,2,4096,32,0.54,1.46673531
1024,2,4096,32,0.56,1.465736725
1024,2,4096,32,0.58,1.484707097
1024,2,4096,32,0.6,1.50874317
1024,2,4096,32,0.62,1.533608073
1024,2,4096,32,0.64,1.583624162
1024,2,4096,32,0.66,1.637345147
1024,2,4096,32,0.68,1.632413384
1024,2,4096,32,0.7,1.639811028
1024,2,4096,32,0.72,1.628714562
1024,2,4096,32,0.74,1.551753111
1024,2,4096,32,0.76,1.588594008
1024,2,4096,32,0.78,1.612635665
1024,2,4096,32,0.8,1.541030726
1024,2,4096,32,0.82,1.592510942
1024,2,4096,32,0.84,1.614583166
1024,2,4096,32,0.86,1.539772742
1024,2,4096,32,0.88,1.582280369
1024,2,4096,32,0.9,1.602101113
1024,2,4096,32,0.92,1.530340845
1024,2,4096,32,0.94,1.582197165
1024,2,4096,32,0.96,1.604485694
1024,2,4096,32,0.98,1.536118
1024,2,4096,32,1,1.473610632
1024,2,4096,40,0.02,1.69372481
1024,2,4096,40,0.04,1.744565254
1024,2,4096,40,0.06,1.595569951
1024,2,4096,40,0.08,1.676928801
1024,2,4096,40,0.1,1.636196602
1024,2,4096,40,0.12,1.62289419
1024,2,4096,40,0.14,1.605699685
1024,2,4096,40,0.16,1.582233121
1024,2,4096,40,0.18,1.591835639
1024,2,4096,40,0.2,1.60313303
1024,2,4096,40,0.22,1.614682979
1024,2,4096,40,0.24,1.702854122
1024,2,4096,40,0.26,1.753503332
1024,2,4096,40,0.28,1.791378878
1024,2,4096,40,0.3,1.663466545
1024,2,4096,40,0.32,1.640370573
1024,2,4096,40,0.34,1.724721081
1024,2,4096,40,0.36,1.625117543
1024,2,4096,40,0.38,1.635738588
1024,2,4096,40,0.4,1.641983639
1024,2,4096,40,0.42,1.714105478
1024,2,4096,40,0.44,1.688356868
1024,2,4096,40,0.46,1.682691672
1024,2,4096,40,0.48,1.706048755
1024,2,4096,40,0.5,1.680136222
1024,2,4096,40,0.52,1.755558334
1024,2,4096,40,0.54,1.638810473
1024,2,4096,40,0.56,1.659576912
1024,2,4096,40,0.58,1.650735934
1024,2,4096,40,0.6,1.693818624
1024,2,4096,40,0.62,1.695585731
1024,2,4096,40,0.64,1.74648074
1024,2,4096,40,0.66,1.815585563
1024,2,4096,40,0.68,1.808365656
1024,2,4096,40,0.7,1.804755702
1024,2,4096,40,0.72,1.821810891
1024,2,4096,40,0.74,1.720604237
1024,2,4096,40,0.76,1.764374202
1024,2,4096,40,0.78,1.791809019
1024,2,4096,40,0.8,1.711388785
1024,2,4096,40,0.82,1.764051636
1024,2,4096,40,0.84,1.792005823
1024,2,4096,40,0.86,1.698246229
1024,2,4096,40,0.88,1.761826629
1024,2,4096,40,0.9,1.79046262
1024,2,4096,40,0.92,1.684217922
1024,2,4096,40,0.94,1.759163361
1024,2,4096,40,0.96,1.784468033
1024,2,4096,40,0.98,1.707957522
1024,2,4096,40,1,1.638005323
1024,2,4096,64,0.02,1.57694974
1024,2,4096,64,0.04,1.887682514
1024,2,4096,64,0.06,1.856952799
1024,2,4096,64,0.08,1.970032096
1024,2,4096,64,0.1,1.950869142
1024,2,4096,64,0.12,1.942717614
1024,2,4096,64,0.14,1.934697562
1024,2,4096,64,0.16,1.919039366
1024,2,4096,64,0.18,1.949563381
1024,2,4096,64,0.2,1.969109179
1024,2,4096,64,0.22,1.955726884
1024,2,4096,64,0.24,2.060193035
1024,2,4096,64,0.26,2.119090631
1024,2,4096,64,0.28,2.192784688
1024,2,4096,64,0.3,2.042648079
1024,2,4096,64,0.32,2.005275851
1024,2,4096,64,0.34,2.152072587
1024,2,4096,64,0.36,2.036941131
1024,2,4096,64,0.38,2.069225056
1024,2,4096,64,0.4,2.080182231
1024,2,4096,64,0.42,2.149869051
1024,2,4096,64,0.44,2.105394735
1024,2,4096,64,0.46,2.115285021
1024,2,4096,64,0.48,2.116224174
1024,2,4096,64,0.5,2.076886977
1024,2,4096,64,0.52,2.179360144
1024,2,4096,64,0.54,2.033117839
1024,2,4096,64,0.56,2.026046642
1024,2,4096,64,0.58,2.062402896
1024,2,4096,64,0.6,2.101376806
1024,2,4096,64,0.62,2.123302228
1024,2,4096,64,0.64,2.200192744
1024,2,4096,64,0.66,2.269060231
1024,2,4096,64,0.68,2.275919543
1024,2,4096,64,0.7,2.282778854
1024,2,4096,64,0.72,2.287168814
1024,2,4096,64,0.74,2.170950416
1024,2,4096,64,0.76,2.221082128
1024,2,4096,64,0.78,2.286146494
1024,2,4096,64,0.8,2.160892924
1024,2,4096,64,0.82,2.205089877
1024,2,4096,64,0.84,2.24765918
1024,2,4096,64,0.86,2.155000577
1024,2,4096,64,0.88,2.225437896
1024,2,4096,64,0.9,2.257982758
1024,2,4096,64,0.92,2.155812684
1024,2,4096,64,0.94,2.221065957
1024,2,4096,64,0.96,2.264404538
1024,2,4096,64,0.98,2.138241701
1024,2,4096,64,1,2.022893262
1024,4,4096,4,0.02,1.995193761
1024,4,4096,4,0.04,1.343106044
1024,4,4096,4,0.06,1.023999289
1024,4,4096,4,0.08,0.969251784
1024,4,4096,4,0.1,0.964281262
1024,4,4096,4,0.12,0.980455599
1024,4,4096,4,0.14,0.952310381
1024,4,4096,4,0.16,0.940673964
1024,4,4096,4,0.18,0.950153742
1024,4,4096,4,0.2,0.951339254
1024,4,4096,4,0.22,0.946031496
1024,4,4096,4,0.24,0.952812431
1024,4,4096,4,0.26,0.964448073
1024,4,4096,4,0.28,0.936800742
1024,4,4096,4,0.3,0.968228741
1024,4,4096,4,0.32,0.94856881
1024,4,4096,4,0.34,0.964088194
1024,4,4096,4,0.36,0.958359331
1024,4,4096,4,0.38,0.949533034
1024,4,4096,4,0.4,0.929284529
1024,4,4096,4,0.42,0.932963195
1024,4,4096,4,0.44,0.961099433
1024,4,4096,4,0.46,0.976239115
1024,4,4096,4,0.48,0.970021032
1024,4,4096,4,0.5,0.934762448
1024,4,4096,4,0.52,0.927559422
1024,4,4096,4,0.54,0.92392798
1024,4,4096,4,0.56,0.892399318
1024,4,4096,4,0.58,0.886731111
1024,4,4096,4,0.6,0.939762656
1024,4,4096,4,0.62,0.930114981
1024,4,4096,4,0.64,0.915102153
1024,4,4096,4,0.66,0.954679969
1024,4,4096,4,0.68,0.907420549
1024,4,4096,4,0.7,0.903871709
1024,4,4096,4,0.72,0.941912136
1024,4,4096,4,0.74,0.94155994
1024,4,4096,4,0.76,0.920688282
1024,4,4096,4,0.78,0.968285121
1024,4,4096,4,0.8,0.913673267
1024,4,4096,4,0.82,0.896615672
1024,4,4096,4,0.84,0.88810454
1024,4,4096,4,0.86,0.916313189
1024,4,4096,4,0.88,0.883783348
1024,4,4096,4,0.9,0.938879225
1024,4,4096,4,0.92,0.933489791
1024,4,4096,4,0.94,0.916697549
1024,4,4096,4,0.96,0.955579447
1024,4,4096,4,0.98,0.940582292
1024,4,4096,4,1,0.941191735
1024,4,4096,5,0.02,2.054215259
1024,4,4096,5,0.04,1.363687506
1024,4,4096,5,0.06,1.000125427
1024,4,4096,5,0.08,0.971678825
1024,4,4096,5,0.1,0.967932041
1024,4,4096,5,0.12,0.986484585
1024,4,4096,5,0.14,0.975166363
1024,4,4096,5,0.16,0.979892912
1024,4,4096,5,0.18,0.961961884
1024,4,4096,5,0.2,0.9731954
1024,4,4096,5,0.22,0.978927599
1024,4,4096,5,0.24,0.961437451
1024,4,4096,5,0.26,0.972945889
1024,4,4096,5,0.28,0.968449817
1024,4,4096,5,0.3,0.956182126
1024,4,4096,5,0.32,0.949971227
1024,4,4096,5,0.34,0.93690012
1024,4,4096,5,0.36,0.940282561
1024,4,4096,5,0.38,0.94198989
1024,4,4096,5,0.4,0.93293853
1024,4,4096,5,0.42,0.948317749
1024,4,4096,5,0.44,0.97486794
1024,4,4096,5,0.46,0.991091175
1024,4,4096,5,0.48,0.988370926
1024,4,4096,5,0.5,0.986760392
1024,4,4096,5,0.52,0.9862086
1024,4,4096,5,0.54,0.996614329
1024,4,4096,5,0.56,0.959210761
1024,4,4096,5,0.58,0.951423183
1024,4,4096,5,0.6,0.968204794
1024,4,4096,5,0.62,0.975992419
1024,4,4096,5,0.64,0.959527997
1024,4,4096,5,0.66,0.961857042
1024,4,4096,5,0.68,0.942417971
1024,4,4096,5,0.7,0.922029504
1024,4,4096,5,0.72,0.936056634
1024,4,4096,5,0.74,0.964223489
1024,4,4096,5,0.76,0.964223489
1024,4,4096,5,0.78,0.985770383
1024,4,4096,5,0.8,0.953827548
1024,4,4096,5,0.82,0.959004417
1024,4,4096,5,0.84,0.963568446
1024,4,4096,5,0.86,0.974488231
1024,4,4096,5,0.88,0.969327814
1024,4,4096,5,0.9,0.977421796
1024,4,4096,5,0.92,0.985608828
1024,4,4096,5,0.94,0.974798657
1024,4,4096,5,0.96,0.980194689
1024,4,4096,5,0.98,0.985645446
1024,4,4096,5,1,1.008051829
1024,4,4096,8,0.02,2.163216497
1024,4,4096,8,0.04,1.431994786
1024,4,4096,8,0.06,1.054703412
1024,4,4096,8,0.08,1.016426429
1024,4,4096,8,0.1,1.023408589
1024,4,4096,8,0.12,1.059386008
1024,4,4096,8,0.14,1.047691945
1024,4,4096,8,0.16,1.014642197
1024,4,4096,8,0.18,0.999870635
1024,4,4096,8,0.2,1.028833385
1024,4,4096,8,0.22,1.004960085
1024,4,4096,8,0.24,1.00266844
1024,4,4096,8,0.26,1.022601653
1024,4,4096,8,0.28,1.014291928
1024,4,4096,8,0.3,1.036258878
1024,4,4096,8,0.32,1.008624349
1024,4,4096,8,0.34,1.007328711
1024,4,4096,8,0.36,1.020956269
1024,4,4096,8,0.38,1.01643881
1024,4,4096,8,0.4,1.011200372
1024,4,4096,8,0.42,1.006716063
1024,4,4096,8,0.44,1.036872613
1024,4,4096,8,0.46,1.042130431
1024,4,4096,8,0.48,1.057627739
1024,4,4096,8,0.5,1.029547767
1024,4,4096,8,0.52,1.026961569
1024,4,4096,8,0.54,1.041872154
1024,4,4096,8,0.56,1.015553631
1024,4,4096,8,0.58,1.013714542
1024,4,4096,8,0.6,1.036354395
1024,4,4096,8,0.62,1.030409346
1024,4,4096,8,0.64,1.00815662
1024,4,4096,8,0.66,1.000057192
1024,4,4096,8,0.68,0.987466642
1024,4,4096,8,0.7,0.994718781
1024,4,4096,8,0.72,0.986172226
1024,4,4096,8,0.74,1.03247637
1024,4,4096,8,0.76,1.001029483
1024,4,4096,8,0.78,1.048463336
1024,4,4096,8,0.8,1.010738642
1024,4,4096,8,0.82,1.013851686
1024,4,4096,8,0.84,1.010031232
1024,4,4096,8,0.86,1.013090079
1024,4,4096,8,0.88,0.975568224
1024,4,4096,8,0.9,1.007818413
1024,4,4096,8,0.92,1.004022297
1024,4,4096,8,0.94,0.986958787
1024,4,4096,8,0.96,0.989379791
1024,4,4096,8,0.98,0.991827694
1024,4,4096,8,1,0.981111225
1024,4,4096,10,0.02,2.360665771
1024,4,4096,10,0.04,1.551294649
1024,4,4096,10,0.06,1.162178573
1024,4,4096,10,0.08,1.109375102
1024,4,4096,10,0.1,1.102008664
1024,4,4096,10,0.12,1.132267068
1024,4,4096,10,0.14,1.072449725
1024,4,4096,10,0.16,1.085828941
1024,4,4096,10,0.18,1.042931874
1024,4,4096,10,0.2,1.043396018
1024,4,4096,10,0.22,1.07819024
1024,4,4096,10,0.24,1.052641407
1024,4,4096,10,0.26,1.068933234
1024,4,4096,10,0.28,1.059114919
1024,4,4096,10,0.3,1.08606308
1024,4,4096,10,0.32,1.078916382
1024,4,4096,10,0.34,1.058226962
1024,4,4096,10,0.36,1.058010498
1024,4,4096,10,0.38,1.054432706
1024,4,4096,10,0.4,1.072510131
1024,4,4096,10,0.42,1.076578788
1024,4,4096,10,0.44,1.080786738
1024,4,4096,10,0.46,1.090267324
1024,4,4096,10,0.48,1.090267324
1024,4,4096,10,0.5,1.078286364
1024,4,4096,10,0.52,1.069787164
1024,4,4096,10,0.54,1.079998878
1024,4,4096,10,0.56,1.053681172
1024,4,4096,10,0.58,1.034770751
1024,4,4096,10,0.6,1.061980511
1024,4,4096,10,0.62,1.061590875
1024,4,4096,10,0.64,1.049786317
1024,4,4096,10,0.66,1.069865594
1024,4,4096,10,0.68,1.031307448
1024,4,4096,10,0.7,1.0558654
1024,4,4096,10,0.72,1.058011113
1024,4,4096,10,0.74,1.075730426
1024,4,4096,10,0.76,1.056720637
1024,4,4096,10,0.78,1.070776511
1024,4,4096,10,0.8,1.031492805
1024,4,4096,10,0.82,1.034794994
1024,4,4096,10,0.84,1.038568506
1024,4,4096,10,0.86,1.049756704
1024,4,4096,10,0.88,1.043796913
1024,4,4096,10,0.9,1.045214955
1024,4,4096,10,0.92,1.057559304
1024,4,4096,10,0.94,1.047734917
1024,4,4096,10,0.96,1.054427044
1024,4,4096,10,0.98,1.06073925
1024,4,4096,10,1,1.085311563
1024,4,4096,16,0.02,2.642660909
1024,4,4096,16,0.04,1.705869355
1024,4,4096,16,0.06,1.258883845
1024,4,4096,16,0.08,1.208858845
1024,4,4096,16,0.1,1.191625995
1024,4,4096,16,0.12,1.214857636
1024,4,4096,16,0.14,1.216698396
1024,4,4096,16,0.16,1.226226355
1024,4,4096,16,0.18,1.205590194
1024,4,4096,16,0.2,1.231874389
1024,4,4096,16,0.22,1.22255461
1024,4,4096,16,0.24,1.19814439
1024,4,4096,16,0.26,1.209596569
1024,4,4096,16,0.28,1.243687554
1024,4,4096,16,0.3,1.228524422
1024,4,4096,16,0.32,1.20802658
1024,4,4096,16,0.34,1.192194581
1024,4,4096,16,0.36,1.196898252
1024,4,4096,16,0.38,1.210680551
1024,4,4096,16,0.4,1.187848676
1024,4,4096,16,0.42,1.213228943
1024,4,4096,16,0.44,1.230890939
1024,4,4096,16,0.46,1.268609597
1024,4,4096,16,0.48,1.249886282
1024,4,4096,16,0.5,1.217633705
1024,4,4096,16,0.52,1.224360963
1024,4,4096,16,0.54,1.239672472
1024,4,4096,16,0.56,1.207176669
1024,4,4096,16,0.58,1.181410541
1024,4,4096,16,0.6,1.205803968
1024,4,4096,16,0.62,1.206523311
1024,4,4096,16,0.64,1.193690371
1024,4,4096,16,0.66,1.200419599
1024,4,4096,16,0.68,1.176664504
1024,4,4096,16,0.7,1.178822375
1024,4,4096,16,0.72,1.195971237
1024,4,4096,16,0.74,1.214902634
1024,4,4096,16,0.76,1.197771194
1024,4,4096,16,0.78,1.23395318
1024,4,4096,16,0.8,1.192687206
1024,4,4096,16,0.82,1.186873389
1024,4,4096,16,0.84,1.203901467
1024,4,4096,16,0.86,1.205560743
1024,4,4096,16,0.88,1.19909793
1024,4,4096,16,0.9,1.203143696
1024,4,4096,16,0.92,1.216189912
1024,4,4096,16,0.94,1.205812018
1024,4,4096,16,0.96,1.218417463
1024,4,4096,16,0.98,1.21622167
1024,4,4096,16,1,1.234694548
1024,4,4096,20,0.02,2.907968064
1024,4,4096,20,0.04,1.875298382
1024,4,4096,20,0.06,1.383224091
1024,4,4096,20,0.08,1.33915755
1024,4,4096,20,0.1,1.331010258
1024,4,4096,20,0.12,1.359105462
1024,4,4096,20,0.14,1.32583123
1024,4,4096,20,0.16,1.337127837
1024,4,4096,20,0.18,1.312494101
1024,4,4096,20,0.2,1.330355556
1024,4,4096,20,0.22,1.32892283
1024,4,4096,20,0.24,1.300621403
1024,4,4096,20,0.26,1.311259413
1024,4,4096,20,0.28,1.30028993
1024,4,4096,20,0.3,1.340094787
1024,4,4096,20,0.32,1.33909664
1024,4,4096,20,0.34,1.321256285
